candidateActorId,normalizedName,displayName,sourceSystemCount,sourceSystems,venueCount,venues,candidateType,sourceRecordCount,issueDomains,totalActivityAmount,sourceRecordSamples,candidateUse,reviewAction,claimBoundary
cand-892fa7a9468f,DENTAL HEALTH PRODUCTS,DENTAL HEALTH PRODUCTS INCORPORATED,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,57,procurement,0.0251,USAspending national actions:usaspending-procurement-national-actions.csv:SPE2D624F0004|SPE2D624F0004|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F96K5|SPE2D624F96K5|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6R14|SPE2D624F6R14|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6R87|SPE2D624F6R87|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6T70|SPE2D624F6T70|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6N00|SPE2D624F6N00|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6S68|SPE2D624F6S68|MQHBEV1N2HD4:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE2D624F6J43|SPE2D624F6J43|MQHBEV1N2HD4:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-8427bda4dd16,INDALECIO NAORI,INDALECIO NAORI,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0250,USAspending national actions:usaspending-procurement-national-actions.csv:FA462119CA042|FA462119CA042|KJ6TEMYUHEW6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:FA462119CA042|FA462119CA042|KJ6TEMYUHEW6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-0be61e61a942,VETERANS MEDICAL TRANSCRIPTION SERVICES,VETERANS MEDICAL TRANSCRIPTION SERVICES INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0250,USAspending national actions:usaspending-procurement-national-actions.csv:36C24424N0041|36C24424N0041|K3K1Q392KAX7:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24424N0041|36C24424N0041|K3K1Q392KAX7:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-7c488062588f,JINSUN KOREA,"JINSUN KOREA CO., LTD.",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0246,USAspending national actions:usaspending-procurement-national-actions.csv:W90VN824F5101|W90VN824F5101|W5NXKAKGL5G8:recipient | USAspending agency actions:usaspending-procurement-actions.csv:W90VN824F5101|W90VN824F5101|W5NXKAKGL5G8:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-22694c6d1e92,WINSTON SALEM INDUSTRIES FOR BLIND,WINSTON-SALEM INDUSTRIES FOR THE BLIND INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,28,procurement,0.0240,USAspending national actions:usaspending-procurement-national-actions.csv:FA706024FG008|FA706024FG008|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:12314422F0235|12314422F0235|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F42ZV|47QSCC24F42ZV|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F4345|47QSCC24F4345|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F4309|47QSCC24F4309|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F4341|47QSCC24F4341|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F42ZT|47QSCC24F42ZT|KJVWJ75FBTT9:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSCC24F4313|47QSCC24F4313|KJVWJ75FBTT9:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-f845ae0e5153,EAST TENNESSEE STATE UNIVERSITY,EAST TENNESSEE STATE UNIVERSITY,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0230,USAspending national actions:usaspending-procurement-national-actions.csv:36C24621C0003|36C24621C0003|V5LLVC627U34:recipient | USAspending agency actions:usaspending-procurement-actions.csv:36C24621C0003|36C24621C0003|V5LLVC627U34:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-0b6e91ce650f,JL DARLING,"JL DARLING, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,22,procurement,0.0206,USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F000X|47QSEA24F000X|H5J4MFXDYVG3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F005V|47QSEA24F005V|H5J4MFXDYVG3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F005U|47QSEA24F005U|H5J4MFXDYVG3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F0044|47QSEA24F0044|H5J4MFXDYVG3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F000P|47QSEA24F000P|H5J4MFXDYVG3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:47QSEA24F003U|47QSEA24F003U|H5J4MFXDYVG3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24F000X|47QSEA24F000X|H5J4MFXDYVG3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:47QSEA24F005V|47QSEA24F005V|H5J4MFXDYVG3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-cd079ddf85c3,SUNSHINE AERO INDUSTRIES,SUNSHINE AERO INDUSTRIES INC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,34,procurement,0.0195,USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FET4V|SPE60724FET4V|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FC52T|SPE60724FC52T|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FB7FP|SPE60724FB7FP|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FDZ6X|SPE60724FDZ6X|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FA48P|SPE60724FA48P|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FC3V9|SPE60724FC3V9|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FF4N4|SPE60724FF4N4|F4EAZ2GZZLF7:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE60724FCEUC|SPE60724FCEUC|F4EAZ2GZZLF7:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-3c053e12533b,T T SERVICE,"T&T SERVICE CO.,LTD",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0194,USAspending national actions:usaspending-procurement-national-actions.csv:N4008424F4190|N4008424F4190|CVGZKNDAXPS5:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N4008424F4190|N4008424F4190|CVGZKNDAXPS5:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-33ab5c3edf92,FROMM ELECTRIC SUPPLY READING PENNA,"FROMM ELECTRIC SUPPLY OF READING, PENNA., LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,6,procurement,0.0190,USAspending national actions:usaspending-procurement-national-actions.csv:SPE4A624F201P|SPE4A624F201P|JWW1DHD65TR3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:SPE4A624V389J|SPE4A624V389J|JWW1DHD65TR3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M524P0885|SPE7M524P0885|JWW1DHD65TR3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE4A624F201P|SPE4A624F201P|JWW1DHD65TR3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE7M824V1781|SPE7M824V1781|JWW1DHD65TR3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:SPE4A624V389J|SPE4A624V389J|JWW1DHD65TR3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-6f3e0eeda771,LEXINGTON PARK HOTEL PARTNERS III,"LEXINGTON PARK HOTEL PARTNERS III, LLC",2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,8,procurement,0.0190,USAspending national actions:usaspending-procurement-national-actions.csv:N6224324F0019|N6224324F0019|MJCDJL45KMH3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6224324F0098|N6224324F0098|MJCDJL45KMH3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6224324F0106|N6224324F0106|MJCDJL45KMH3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6189724F0024|N6189724F0024|MJCDJL45KMH3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6224324F0127|N6224324F0127|MJCDJL45KMH3:recipient | USAspending national actions:usaspending-procurement-national-actions.csv:N6224324F0091|N6224324F0091|MJCDJL45KMH3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6224324F0019|N6224324F0019|MJCDJL45KMH3:recipient | USAspending agency actions:usaspending-procurement-actions.csv:N6224324F0098|N6224324F0098|MJCDJL45KMH3:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
cand-ec5aee42365e,MOUNTAIN WEST MEDIA,MOUNTAIN WEST MEDIA LLC,2,USAspending agency actions; USAspending national actions,1,procurement,same_venue_multi_source,2,procurement,0.0188,USAspending national actions:usaspending-procurement-national-actions.csv:140FS124P0155|140FS124P0155|M9PDW9UG4GK6:recipient | USAspending agency actions:usaspending-procurement-actions.csv:140FS124P0155|140FS124P0155|M9PDW9UG4GK6:recipient,"seed canonical actor table, alias review sample, and linked actor-issue-venue-time panel","manually adjudicate aliases, source identifiers, false positives, and issue comparability before promoting any row under data/calibration/first-wave/","candidate-only automated name overlap; not evidence of common control, venue shifting, or causal substitution"
