canonicalActorId,issueCode,venue,periodStart,periodEnd,activityType,activityMeasure,sourceSystem,sourceRecordId,matchConfidence,activityAmount,jurisdiction,reviewStatus,notes
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-02-25,2008-02-25,state_lobbying_income,8395.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2008-02-25|9049,0.7000,0.0084,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-03-07,2008-03-07,state_lobbying_income,5041.3200,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-03-07|9050,0.7000,0.0050,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-04-05,2008-04-05,state_lobbying_income,8020.6600,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-04-05|9051,0.7000,0.0080,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-04-20,2008-04-20,state_lobbying_income,4645.4200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2008-04-20|9052,0.7000,0.0046,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-05-01,2008-05-01,state_lobbying_income,1103.0000,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-05-01|9053,0.7000,0.0011,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-05-05,2008-05-05,state_lobbying_income,2770.6500,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-05-05|9054,0.7000,0.0028,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-05-25,2008-05-25,state_lobbying_income,10270.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2008-05-25|9055,0.7000,0.0103,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-06-05,2008-06-05,state_lobbying_income,4666.6900,Colorado Secretary of State lobbyist income data,19917000039|20075003366|COLORADO WINNING EDGE|2008-06-05|9056,0.7000,0.0047,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-06-27,2008-06-27,state_lobbying_income,7770.8200,Colorado Secretary of State lobbyist income data,19997001054|20075003339|COLORADO WINNING EDGE|2008-06-27|9057,0.7000,0.0078,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-07-25,2008-07-25,state_lobbying_income,1395.8200,Colorado Secretary of State lobbyist income data,19997001054|20085003368|COLORADO WINNING EDGE|2008-07-25|9058,0.7000,0.0014,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-07-30,2008-07-30,state_lobbying_income,5791.3200,Colorado Secretary of State lobbyist income data,19917000039|20085003369|COLORADO WINNING EDGE|2008-07-30|9059,0.7000,0.0058,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-09-01,2008-09-01,state_lobbying_income,5520.6600,Colorado Secretary of State lobbyist income data,19917000039|20085003369|COLORADO WINNING EDGE|2008-09-01|9060,0.7000,0.0055,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-09-21,2008-09-21,state_lobbying_income,2395.8200,Colorado Secretary of State lobbyist income data,19997001054|20085003368|COLORADO WINNING EDGE|2008-09-21|9061,0.7000,0.0024,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-09-25,2008-09-25,state_lobbying_income,5520.6600,Colorado Secretary of State lobbyist income data,19917000039|20085003369|COLORADO WINNING EDGE|2008-09-25|9062,0.7000,0.0055,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-10-20,2008-10-20,state_lobbying_income,7145.8200,Colorado Secretary of State lobbyist income data,19997001054|20085003368|COLORADO WINNING EDGE|2008-10-20|9063,0.7000,0.0071,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-11-24,2008-11-24,state_lobbying_income,3729.1500,Colorado Secretary of State lobbyist income data,19997001054|20085003368|COLORADO WINNING EDGE|2008-11-24|9064,0.7000,0.0037,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c6fc0835cd94,co-state-business-entity,state_lobbying,2008-12-20,2008-12-20,state_lobbying_income,5479.1600,Colorado Secretary of State lobbyist income data,19997001054|20085003368|COLORADO WINNING EDGE|2008-12-20|9065,0.7000,0.0055,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c9a8745f0cee,co-state-group-of-persons,state_lobbying,2007-01-02,2007-01-02,state_lobbying_income,5104.1600,Colorado Secretary of State lobbyist income data,19927000552|20065002839|CITY COUNTY OF DENVER|2007-01-02|3325,0.7000,0.0051,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c9a8745f0cee,co-state-group-of-persons,state_lobbying,2007-01-02,2007-01-02,state_lobbying_income,5104.1600,Colorado Secretary of State lobbyist income data,19967000534|20065002845|CITY COUNTY OF DENVER|2007-01-02|3326,0.7000,0.0051,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
co-control-c9a8745f0cee,co-state-group-of-persons,state_lobbying,2007-02-23,2007-02-23,state_lobbying_income,5104.1700,Colorado Secretary of State lobbyist income data,19927000552|20065002839|CITY COUNTY OF DENVER|2007-02-23|3327,0.7000,0.0051,Colorado state,reviewed_official_state_lobbying_control_source_row,official Colorado Secretary of State professional-lobbyist income row; usable as an unaffected-state-jurisdiction control surface for the federal HLOGA shock only; does not prove the client lacks separate federal LDA exposure and does not clear calibrated policy claims
